x,y,z,n1,n2,n3
22,1.25,13,0.66,-0.53,-0.53
23,3.5,12,0.66,-0.53,-0.53
22,1.25,13,-0.24,0.48,0.84
23,3.5,12,-0.24,0.48,0.84
23,1.75,13,-0.24,0.48,0.84
22,1.25,13,0.33,-0.67,0.67
22,2.25,14,0.33,-0.67,0.67
23,1.75,13,0.33,-0.67,0.67
22,2.25,14,-0.38,0.61,-0.69
23,1.75,13,-0.38,0.61,-0.69
23,2.875,14,-0.38,0.61,-0.69
22,2.25,14,0.45,-0.72,-0.54
22,1.5,15,0.45,-0.72,-0.54
23,2.875,14,0.45,-0.72,-0.54
22,1.5,15,0.0,0.59,0.81
23,2.875,14,0.0,0.59,0.81
23,1.5,15,0.0,0.59,0.81
22,1.5,15,0.0,-0.99,0.12
22,1.625,16,0.0,-0.99,0.12
23,1.5,15,0.0,-0.99,0.12
22,1.625,16,-0.23,0.91,-0.34
23,1.5,15,-0.23,0.91,-0.34
23,1.875,16,-0.23,0.91,-0.34
22,1.625,16,0.23,-0.91,0.34
22,2.0,17,0.23,-0.91,0.34
23,1.875,16,0.23,-0.91,0.34
22,2.0,17,-0.23,0.91,-0.34
23,1.875,16,-0.23,0.91,-0.34
23,2.25,17,-0.23,0.91,-0.34
22,2.0,17,0.23,-0.91,-0.34
22,1.625,18,0.23,-0.91,-0.34
23,2.25,17,0.23,-0.91,-0.34
22,1.625,18,-0.65,0.74,-0.18
23,2.25,17,-0.65,0.74,-0.18
23,2.5,18,-0.65,0.74,-0.18
22,1.625,18,0.63,-0.72,0.27
22,2.0,19,0.63,-0.72,0.27
23,2.5,18,0.63,-0.72,0.27
22,2.0,19,-0.63,0.72,-0.27
23,2.5,18,-0.63,0.72,-0.27
23,2.875,19,-0.63,0.72,-0.27
22,2.0,19,0.63,-0.72,0.27
22,2.375,20,0.63,-0.72,0.27
23,2.875,19,0.63,-0.72,0.27
22,2.375,20,-0.35,0.93,0.12
23,2.875,19,-0.35,0.93,0.12
23,2.75,20,-0.35,0.93,0.12
22,2.375,20,0.34,-0.91,-0.23
22,2.125,21,0.34,-0.91,-0.23
23,2.75,20,0.34,-0.91,-0.23
22,2.125,21,-0.11,0.89,0.44
23,2.75,20,-0.11,0.89,0.44
23,2.25,21,-0.11,0.89,0.44
22,2.125,21,0.11,-0.89,-0.44
22,1.625,22,0.11,-0.89,-0.44
23,2.25,21,0.11,-0.89,-0.44
22,1.625,22,-0.71,0.63,-0.32
23,2.25,21,-0.71,0.63,-0.32
23,2.75,22,-0.71,0.63,-0.32
22,1.625,22,0.74,-0.66,0.08
22,1.75,23,0.74,-0.66,0.08
23,2.75,22,0.74,-0.66,0.08
22,1.75,23,-0.51,0.81,0.3
23,2.75,22,-0.51,0.81,0.3
23,2.375,23,-0.51,0.81,0.3
22,1.75,23,0.51,-0.81,0.3
22,2.125,24,0.51,-0.81,0.3
23,2.375,23,0.51,-0.81,0.3
22,2.125,24,0.12,0.93,0.35
23,2.375,23,0.12,0.93,0.35
23,2.0,24,0.12,0.93,0.35
22,2.125,24,-0.1,-0.8,0.6
22,2.875,25,-0.1,-0.8,0.6
23,2.0,24,-0.1,-0.8,0.6
22,2.875,25,0.21,0.83,-0.52
23,2.0,24,0.21,0.83,-0.52
23,2.625,25,0.21,0.83,-0.52
22,2.875,25,-0.24,-0.94,-0.24
22,2.625,26,-0.24,-0.94,-0.24
23,2.625,25,-0.24,-0.94,-0.24
22,2.625,26,0.0,1.0,-0.0
23,2.625,25,0.0,1.0,-0.0
23,2.625,26,0.0,1.0,-0.0
22,2.625,26,0.0,-0.94,-0.35
22,2.25,27,0.0,-0.94,-0.35
23,2.625,26,0.0,-0.94,-0.35
22,2.25,27,-0.44,0.89,-0.11
23,2.625,26,-0.44,0.89,-0.11
23,2.75,27,-0.44,0.89,-0.11
22,2.25,27,0.41,-0.82,-0.41
22,1.75,28,0.41,-0.82,-0.41
23,2.75,27,0.41,-0.82,-0.41
22,1.75,28,-0.09,0.75,0.66
23,2.75,27,-0.09,0.75,0.66
23,1.875,28,-0.09,0.75,0.66
22,1.75,28,0.1,-0.83,0.54
22,2.4,29,0.1,-0.83,0.54
23,1.875,28,0.1,-0.83,0.54
22,2.4,29,0.61,0.76,0.21
23,1.875,28,0.61,0.76,0.21
23,1.6,29,0.61,0.76,0.21
23,0.8,0,0.55,-0.69,0.48
23,1.5,1,0.55,-0.69,0.48
24,1.6,0,0.55,-0.69,0.48
23,1.5,1,-0.57,0.65,-0.5
24,1.6,0,-0.57,0.65,-0.5
24,2.375,1,-0.57,0.65,-0.5
23,1.5,1,0.66,-0.75,0.09
23,1.625,2,0.66,-0.75,0.09
24,2.375,1,0.66,-0.75,0.09
23,1.625,2,-0.78,0.37,-0.51
24,2.375,1,-0.78,0.37,-0.51
24,3.75,2,-0.78,0.37,-0.51
23,1.625,2,0.88,-0.42,0.21
23,2.125,3,0.88,-0.42,0.21
24,3.75,2,0.88,-0.42,0.21
23,2.125,3,-0.57,0.66,0.49
24,3.75,2,-0.57,0.66,0.49
24,3.0,3,-0.57,0.66,0.49
23,2.125,3,0.66,-0.75,0.09
23,2.25,4,0.66,-0.75,0.09
24,3.0,3,0.66,-0.75,0.09
23,2.25,4,-0.66,0.75,-0.09
24,3.0,3,-0.66,0.75,-0.09
24,3.125,4,-0.66,0.75,-0.09
23,2.25,4,0.66,-0.75,-0.09
23,2.125,5,0.66,-0.75,-0.09
24,3.125,4,0.66,-0.75,-0.09
23,2.125,5,0.22,0.57,0.79
24,3.125,4,0.22,0.57,0.79
24,1.75,5,0.22,0.57,0.79
23,2.125,5,-0.35,-0.93,0.12
23,2.25,6,-0.35,-0.93,0.12
24,1.75,5,-0.35,-0.93,0.12
23,2.25,6,0.12,0.93,-0.35
24,1.75,5,0.12,0.93,-0.35
24,2.125,6,0.12,0.93,-0.35
23,2.25,6,-0.1,-0.8,0.6
23,3.0,7,-0.1,-0.8,0.6
24,2.125,6,-0.1,-0.8,0.6
23,3.0,7,0.6,0.8,-0.1
24,2.125,6,0.6,0.8,-0.1
24,2.25,7,0.6,0.8,-0.1
23,3.0,7,-0.56,-0.74,-0.37
23,2.5,8,-0.56,-0.74,-0.37
24,2.25,7,-0.56,-0.74,-0.37
23,2.5,8,0.0,0.97,-0.24
24,2.25,7,0.0,0.97,-0.24
24,2.5,8,0.0,0.97,-0.24
23,2.5,8,0.0,-0.99,0.12
23,2.625,9,0.0,-0.99,0.12
24,2.5,8,0.0,-0.99,0.12
23,2.625,9,-0.23,0.91,-0.34
24,2.5,8,-0.23,0.91,-0.34
24,2.875,9,-0.23,0.91,-0.34
23,2.625,9,0.21,-0.83,-0.52
23,2.0,10,0.21,-0.83,-0.52
24,2.875,9,0.21,-0.83,-0.52
23,2.0,10,-0.74,0.66,-0.16
24,2.875,9,-0.74,0.66,-0.16
24,3.125,10,-0.74,0.66,-0.16
23,2.0,10,0.75,-0.66,0.0
23,2.0,11,0.75,-0.66,0.0
24,3.125,10,0.75,-0.66,0.0
23,2.0,11,-0.65,0.74,0.18
24,3.125,10,-0.65,0.74,0.18
24,2.875,11,-0.65,0.74,0.18
23,2.0,11,0.44,-0.5,0.75
23,3.5,12,0.44,-0.5,0.75
24,2.875,11,0.44,-0.5,0.75
23,3.5,12,0.44,0.89,-0.11
24,2.875,11,0.44,0.89,-0.11
24,3.0,12,0.44,0.89,-0.11
23,3.5,12,-0.24,-0.48,-0.84
23,1.75,13,-0.24,-0.48,-0.84
24,3.0,12,-0.24,-0.48,-0.84
23,1.75,13,-0.47,0.75,0.47
24,3.0,12,-0.47,0.75,0.47
24,2.375,13,-0.47,0.75,0.47
23,1.75,13,0.38,-0.61,0.69
23,2.875,14,0.38,-0.61,0.69
24,2.375,13,0.38,-0.61,0.69
23,2.875,14,0.12,0.93,-0.35
24,2.375,13,0.12,0.93,-0.35
24,2.75,14,0.12,0.93,-0.35
23,2.875,14,-0.07,-0.59,-0.81
23,1.5,15,-0.07,-0.59,-0.81
24,2.75,14,-0.07,-0.59,-0.81
23,1.5,15,-0.78,0.62,0.0
24,2.75,14,-0.78,0.62,0.0
24,2.75,15,-0.78,0.62,0.0
23,1.5,15,0.76,-0.61,0.23
23,1.875,16,0.76,-0.61,0.23
24,2.75,15,0.76,-0.61,0.23
23,1.875,16,-0.42,0.85,0.32
24,2.75,15,-0.42,0.85,0.32
24,2.375,16,-0.42,0.85,0.32
23,1.875,16,0.42,-0.85,0.32
23,2.25,17,0.42,-0.85,0.32
24,2.375,16,0.42,-0.85,0.32
23,2.25,17,-0.34,0.91,-0.23
24,2.375,16,-0.34,0.91,-0.23
24,2.625,17,-0.34,0.91,-0.23
23,2.25,17,0.34,-0.91,0.23
23,2.5,18,0.34,-0.91,0.23
24,2.625,17,0.34,-0.91,0.23
23,2.5,18,0.0,0.99,0.12
24,2.625,17,0.0,0.99,0.12
24,2.5,18,0.0,0.99,0.12
23,2.5,18,0.0,-0.94,0.35
23,2.875,19,0.0,-0.94,0.35
24,2.5,18,0.0,-0.94,0.35
23,2.875,19,-0.11,0.89,-0.44
24,2.5,18,-0.11,0.89,-0.44
24,3.0,19,-0.11,0.89,-0.44
23,2.875,19,0.12,-0.98,-0.12
23,2.75,20,0.12,-0.98,-0.12
24,3.0,19,0.12,-0.98,-0.12
23,2.75,20,-0.24,0.97,0.0
24,3.0,19,-0.24,0.97,0.0
24,3.0,20,-0.24,0.97,0.0
23,2.75,20,0.22,-0.87,-0.44
23,2.25,21,0.22,-0.87,-0.44
24,3.0,20,0.22,-0.87,-0.44
23,2.25,21,-0.53,0.84,0.11
24,3.0,20,-0.53,0.84,0.11
24,2.875,21,-0.53,0.84,0.11
23,2.25,21,0.49,-0.78,0.39
23,2.75,22,0.49,-0.78,0.39
24,2.875,21,0.49,-0.78,0.39
23,2.75,22,0.23,0.91,0.34
24,2.875,21,0.23,0.91,0.34
24,2.5,22,0.23,0.91,0.34
23,2.75,22,-0.23,-0.91,-0.34
23,2.375,23,-0.23,-0.91,-0.34
24,2.5,22,-0.23,-0.91,-0.34
23,2.375,23,0.12,0.96,0.24
24,2.5,22,0.12,0.96,0.24
24,2.25,23,0.12,0.96,0.24
23,2.375,23,-0.12,-0.93,-0.35
23,2.0,24,-0.12,-0.93,-0.35
24,2.25,23,-0.12,-0.93,-0.35
23,2.0,24,-0.56,0.74,-0.37
24,2.25,23,-0.56,0.74,-0.37
24,2.75,24,-0.56,0.74,-0.37
23,2.0,24,0.54,-0.72,0.45
23,2.625,25,0.54,-0.72,0.45
24,2.75,24,0.54,-0.72,0.45
23,2.625,25,-0.42,0.85,-0.32
24,2.75,24,-0.42,0.85,-0.32
24,3.125,25,-0.42,0.85,-0.32
23,2.625,25,0.45,-0.89,0.0
23,2.625,26,0.45,-0.89,0.0
24,3.125,25,0.45,-0.89,0.0
23,2.625,26,-0.35,0.93,0.12
24,3.125,25,-0.35,0.93,0.12
24,3.0,26,-0.35,0.93,0.12
23,2.625,26,0.35,-0.93,0.12
23,2.75,27,0.35,-0.93,0.12
24,3.0,26,0.35,-0.93,0.12
23,2.75,27,0.43,0.68,0.6
24,3.0,26,0.43,0.68,0.6
24,2.125,27,0.43,0.68,0.6
23,2.75,27,-0.43,-0.68,-0.6
23,1.875,28,-0.43,-0.68,-0.6
24,2.125,27,-0.43,-0.68,-0.6
23,1.875,28,0.12,0.93,0.35
24,2.125,27,0.12,0.93,0.35
24,1.75,28,0.12,0.93,0.35
23,1.875,28,-0.12,-0.96,-0.26
23,1.6,29,-0.12,-0.96,-0.26
24,1.75,28,-0.12,-0.96,-0.26
23,1.6,29,-0.2,0.98,-0.05
24,1.75,28,-0.2,0.98,-0.05
24,1.8,29,-0.2,0.98,-0.05
24,1.6,0,0.69,-0.57,0.44
24,2.375,1,0.69,-0.57,0.44
25,2.8,0,0.69,-0.57,0.44
24,2.375,1,-0.45,0.89,-0.07
25,2.8,0,-0.45,0.89,-0.07
25,2.875,1,-0.45,0.89,-0.07
24,2.375,1,0.28,-0.56,0.78
24,3.75,2,0.28,-0.56,0.78
25,2.875,1,0.28,-0.56,0.78
24,3.75,2,0.0,0.75,-0.66
25,2.875,1,0.0,0.75,-0.66
25,3.75,2,0.0,0.75,-0.66
24,3.75,2,0.0,-0.8,-0.6
24,3.0,3,0.0,-0.8,-0.6
25,3.75,2,0.0,-0.8,-0.6
24,3.0,3,0.09,0.75,0.66
25,3.75,2,0.09,0.75,0.66
25,2.875,3,0.09,0.75,0.66
24,3.0,3,-0.12,-0.98,0.12
24,3.125,4,-0.12,-0.98,0.12
25,2.875,3,-0.12,-0.98,0.12
24,3.125,4,0.0,0.97,-0.24
25,2.875,3,0.0,0.97,-0.24
25,3.125,4,0.0,0.97,-0.24
24,3.125,4,0.0,-0.59,-0.81
24,1.75,5,0.0,-0.59,-0.81
25,3.125,4,0.0,-0.59,-0.81
24,1.75,5,-0.45,0.72,0.54
25,3.125,4,-0.45,0.72,0.54
25,2.375,5,-0.45,0.72,0.54
24,1.75,5,0.51,-0.81,0.3
24,2.125,6,0.51,-0.81,0.3
25,2.375,5,0.51,-0.81,0.3
24,2.125,6,-0.6,0.68,-0.43
25,2.375,5,-0.6,0.68,-0.43
25,3.0,6,-0.6,0.68,-0.43
24,2.125,6,0.66,-0.75,0.09
24,2.25,7,0.66,-0.75,0.09
25,3.0,6,0.66,-0.75,0.09
24,2.25,7,-0.11,0.84,0.53
25,3.0,6,-0.11,0.84,0.53
25,2.375,7,-0.11,0.84,0.53
24,2.25,7,0.12,-0.96,0.24
24,2.5,8,0.12,-0.96,0.24
25,2.375,7,0.12,-0.96,0.24
24,2.5,8,-0.12,0.96,-0.24
25,2.375,7,-0.12,0.96,-0.24
25,2.625,8,-0.12,0.96,-0.24
24,2.5,8,0.12,-0.93,0.35
24,2.875,9,0.12,-0.93,0.35
25,2.625,8,0.12,-0.93,0.35
24,2.875,9,0.68,0.46,0.57
25,2.625,8,0.68,0.46,0.57
25,1.375,9,0.68,0.46,0.57
24,2.875,9,-0.82,-0.55,0.14
24,3.125,10,-0.82,-0.55,0.14
25,1.375,9,-0.82,-0.55,0.14
24,3.125,10,0.85,0.52,-0.07
25,1.375,9,0.85,0.52,-0.07
25,1.5,10,0.85,0.52,-0.07
24,3.125,10,-0.84,-0.52,-0.13
24,2.875,11,-0.84,-0.52,-0.13
25,1.5,10,-0.84,-0.52,-0.13
24,2.875,11,0.08,0.62,-0.78
25,1.5,10,0.08,0.62,-0.78
25,2.75,11,0.08,0.62,-0.78
24,2.875,11,-0.12,-0.98,0.12
24,3.0,12,-0.12,-0.98,0.12
25,2.75,11,-0.12,-0.98,0.12
24,3.0,12,0.35,0.93,0.12
25,2.75,11,0.35,0.93,0.12
25,2.625,12,0.35,0.93,0.12
24,3.0,12,-0.3,-0.81,-0.51
24,2.375,13,-0.3,-0.81,-0.51
25,2.625,12,-0.3,-0.81,-0.51
24,2.375,13,-0.69,0.43,-0.58
25,2.625,12,-0.69,0.43,-0.58
25,4.0,13,-0.69,0.43,-0.58
24,2.375,13,0.84,-0.51,0.19
24,2.75,14,0.84,-0.51,0.19
25,4.0,13,0.84,-0.51,0.19
24,2.75,14,0.0,0.62,0.78
25,4.0,13,0.0,0.62,0.78
25,2.75,14,0.0,0.62,0.78
24,2.75,14,0.0,-1.0,0.0
24,2.75,15,0.0,-1.0,0.0
25,2.75,14,0.0,-1.0,0.0
24,2.75,15,-0.24,0.94,-0.24
25,2.75,14,-0.24,0.94,-0.24
25,3.0,15,-0.24,0.94,-0.24
24,2.75,15,0.23,-0.91,-0.34
24,2.375,16,0.23,-0.91,-0.34
25,3.0,15,0.23,-0.91,-0.34
24,2.375,16,0.32,0.63,0.71
25,3.0,15,0.32,0.63,0.71
25,1.875,16,0.32,0.63,0.71
24,2.375,16,-0.44,-0.87,0.22
24,2.625,17,-0.44,-0.87,0.22
25,1.875,16,-0.44,-0.87,0.22
24,2.625,17,-0.3,0.6,-0.75
25,1.875,16,-0.3,0.6,-0.75
25,3.125,17,-0.3,0.6,-0.75
24,2.625,17,0.44,-0.89,-0.11
24,2.5,18,0.44,-0.89,-0.11
25,3.125,17,0.44,-0.89,-0.11
24,2.5,18,0.26,0.68,0.68
25,3.125,17,0.26,0.68,0.68
25,2.125,18,0.26,0.68,0.68
24,2.5,18,-0.32,-0.85,0.42
24,3.0,19,-0.32,-0.85,0.42
25,2.125,18,-0.32,-0.85,0.42
24,3.0,19,0.1,0.8,-0.6
25,2.125,18,0.1,0.8,-0.6
25,2.875,19,0.1,0.8,-0.6
24,3.0,19,-0.12,-0.99,0.0
24,3.0,20,-0.12,-0.99,0.0
25,2.875,19,-0.12,-0.99,0.0
24,3.0,20,0.57,0.66,0.49
25,2.875,19,0.57,0.66,0.49
25,2.125,20,0.57,0.66,0.49
24,3.0,20,-0.66,-0.75,-0.09
24,2.875,21,-0.66,-0.75,-0.09
25,2.125,20,-0.66,-0.75,-0.09
24,2.875,21,0.33,0.88,-0.33
25,2.125,20,0.33,0.88,-0.33
25,2.5,21,0.33,0.88,-0.33
24,2.875,21,-0.33,-0.88,-0.33
24,2.5,22,-0.33,-0.88,-0.33
25,2.5,21,-0.33,-0.88,-0.33
24,2.5,22,-0.24,0.94,-0.24
25,2.5,21,-0.24,0.94,-0.24
25,2.75,22,-0.24,0.94,-0.24
24,2.5,22,0.24,-0.94,-0.24
24,2.25,23,0.24,-0.94,-0.24
25,2.75,22,0.24,-0.94,-0.24
24,2.25,23,0.11,0.84,0.53
25,2.75,22,0.11,0.84,0.53
25,2.125,23,0.11,0.84,0.53
24,2.25,23,-0.11,-0.89,0.44
24,2.75,24,-0.11,-0.89,0.44
25,2.125,23,-0.11,-0.89,0.44
24,2.75,24,0.0,0.85,-0.53
25,2.125,23,0.0,0.85,-0.53
25,2.75,24,0.0,0.85,-0.53
24,2.75,24,0.0,-0.94,0.35
24,3.125,25,0.0,-0.94,0.35
25,2.75,24,0.0,-0.94,0.35
24,3.125,25,0.35,0.94,-0.0
25,2.75,24,0.35,0.94,-0.0
25,2.75,25,0.35,0.94,-0.0
24,3.125,25,-0.35,-0.93,-0.12
24,3.0,26,-0.35,-0.93,-0.12
25,2.75,25,-0.35,-0.93,-0.12
24,3.0,26,-0.12,0.93,-0.35
25,2.75,25,-0.12,0.93,-0.35
25,3.125,26,-0.12,0.93,-0.35
24,3.0,26,0.09,-0.75,-0.66
24,2.125,27,0.09,-0.75,-0.66
25,3.125,26,0.09,-0.75,-0.66
24,2.125,27,-0.77,0.62,-0.15
25,3.125,26,-0.77,0.62,-0.15
25,3.375,27,-0.77,0.62,-0.15
24,2.125,27,0.76,-0.61,-0.23
24,1.75,28,0.76,-0.61,-0.23
25,3.375,27,0.76,-0.61,-0.23
24,1.75,28,-0.49,0.66,0.57
25,3.375,27,-0.49,0.66,0.57
25,2.5,28,-0.49,0.66,0.57
24,1.75,28,0.6,-0.8,0.04
24,1.8,29,0.6,-0.8,0.04
25,2.5,28,0.6,-0.8,0.04
24,1.8,29,-0.69,0.69,-0.21
25,2.5,28,-0.69,0.69,-0.21
25,2.8,29,-0.69,0.69,-0.21
25,2.8,0,0.85,-0.53,0.04
25,2.875,1,0.85,-0.53,0.04
26,4.4,0,0.85,-0.53,0.04
25,2.875,1,-0.24,0.64,0.73
26,4.4,0,-0.24,0.64,0.73
26,3.25,1,-0.24,0.64,0.73
25,2.875,1,0.27,-0.72,0.63
25,3.75,2,0.27,-0.72,0.63
26,3.25,1,0.27,-0.72,0.63
25,3.75,2,0.24,0.94,-0.24
26,3.25,1,0.24,0.94,-0.24
26,3.5,2,0.24,0.94,-0.24
25,3.75,2,-0.18,-0.74,-0.65
25,2.875,3,-0.18,-0.74,-0.65
26,3.5,2,-0.18,-0.74,-0.65
25,2.875,3,0.18,0.74,0.65
26,3.5,2,0.18,0.74,0.65
26,2.625,3,0.18,0.74,0.65
25,2.875,3,-0.24,-0.94,0.24
25,3.125,4,-0.24,-0.94,0.24
26,2.625,3,-0.24,-0.94,0.24
25,3.125,4,0.24,0.94,-0.24
26,2.625,3,0.24,0.94,-0.24
26,2.875,4,0.24,0.94,-0.24
25,3.125,4,-0.2,-0.78,-0.59
25,2.375,5,-0.2,-0.78,-0.59
26,2.875,4,-0.2,-0.78,-0.59
25,2.375,5,0.2,0.78,0.59
26,2.875,4,0.2,0.78,0.59
26,2.125,5,0.2,0.78,0.59
25,2.375,5,-0.21,-0.83,0.52
25,3.0,6,-0.21,-0.83,0.52
26,2.125,5,-0.21,-0.83,0.52
25,3.0,6,0.0,0.75,-0.66
26,2.125,5,0.0,0.75,-0.66
26,3.0,6,0.0,0.75,-0.66
25,3.0,6,0.0,-0.85,-0.53
25,2.375,7,0.0,-0.85,-0.53
26,3.0,6,0.0,-0.85,-0.53
25,2.375,7,0.1,0.8,0.6
26,3.0,6,0.1,0.8,0.6
26,2.25,7,0.1,0.8,0.6
25,2.375,7,-0.12,-0.96,0.24
25,2.625,8,-0.12,-0.96,0.24
26,2.25,7,-0.12,-0.96,0.24
25,2.625,8,-0.29,0.77,-0.57
26,2.25,7,-0.29,0.77,-0.57
26,3.0,8,-0.29,0.77,-0.57
25,2.625,8,0.23,-0.61,-0.76
25,1.375,9,0.23,-0.61,-0.76
26,3.0,8,0.23,-0.61,-0.76
25,1.375,9,-0.71,0.63,0.32
26,3.0,8,-0.71,0.63,0.32
26,2.5,9,-0.71,0.63,0.32
25,1.375,9,0.74,-0.66,0.08
25,1.5,10,0.74,-0.66,0.08
26,2.5,9,0.74,-0.66,0.08
25,1.5,10,-0.81,0.5,-0.31
26,2.5,9,-0.81,0.5,-0.31
26,3.125,10,-0.81,0.5,-0.31
25,1.5,10,0.71,-0.44,0.55
25,2.75,11,0.71,-0.44,0.55
26,3.125,10,0.71,-0.44,0.55
25,2.75,11,-0.35,0.94,0.0
26,3.125,10,-0.35,0.94,0.0
26,3.125,11,-0.35,0.94,0.0
25,2.75,11,0.35,-0.93,-0.12
25,2.625,12,0.35,-0.93,-0.12
26,3.125,11,0.35,-0.93,-0.12
25,2.625,12,0.11,0.84,0.53
26,3.125,11,0.11,0.84,0.53
26,2.5,12,0.11,0.84,0.53
25,2.625,12,-0.07,-0.59,0.81
25,4.0,13,-0.07,-0.59,0.81
26,2.5,12,-0.07,-0.59,0.81
25,4.0,13,0.51,0.69,-0.51
26,2.5,12,0.51,0.69,-0.51
26,3.25,13,0.51,0.69,-0.51
25,4.0,13,-0.42,-0.57,-0.71
25,2.75,14,-0.42,-0.57,-0.71
26,3.25,13,-0.42,-0.57,-0.71
25,2.75,14,0.2,0.78,0.59
26,3.25,13,0.2,0.78,0.59
26,2.5,14,0.2,0.78,0.59
25,2.75,14,-0.24,-0.94,0.24
25,3.0,15,-0.24,-0.94,0.24
26,2.5,14,-0.24,-0.94,0.24
25,3.0,15,-0.38,0.61,-0.69
26,2.5,14,-0.38,0.61,-0.69
26,3.625,15,-0.38,0.61,-0.69
25,3.0,15,0.38,-0.61,-0.69
25,1.875,16,0.38,-0.61,-0.69
26,3.625,15,0.38,-0.61,-0.69
25,1.875,16,0.0,0.5,0.87
26,3.625,15,0.0,0.5,0.87
26,1.875,16,0.0,0.5,0.87
25,1.875,16,0.0,-0.62,0.78
25,3.125,17,0.0,-0.62,0.78
26,1.875,16,0.0,-0.62,0.78
25,3.125,17,0.08,0.66,-0.74
26,1.875,16,0.08,0.66,-0.74
26,3.0,17,0.08,0.66,-0.74
25,3.125,17,-0.09,-0.7,-0.7
25,2.125,18,-0.09,-0.7,-0.7
26,3.0,17,-0.09,-0.7,-0.7
25,2.125,18,0.09,0.7,0.7
26,3.0,17,0.09,0.7,0.7
26,2.0,18,0.09,0.7,0.7
25,2.125,18,-0.1,-0.8,0.6
25,2.875,19,-0.1,-0.8,0.6
26,2.0,18,-0.1,-0.8,0.6
25,2.875,19,-0.09,0.7,-0.7
26,2.0,18,-0.09,0.7,-0.7
26,3.0,19,-0.09,0.7,-0.7
25,2.875,19,0.1,-0.8,-0.6
25,2.125,20,0.1,-0.8,-0.6
26,3.0,19,0.1,-0.8,-0.6
25,2.125,20,0.0,0.75,0.66
26,3.0,19,0.0,0.75,0.66
26,2.125,20,0.0,0.75,0.66
25,2.125,20,0.0,-0.94,0.35
25,2.5,21,0.0,-0.94,0.35
26,2.125,20,0.0,-0.94,0.35
25,2.5,21,-0.35,0.7,-0.62
26,2.125,20,-0.35,0.7,-0.62
26,3.0,21,-0.35,0.7,-0.62
25,2.5,21,0.44,-0.87,0.22
25,2.75,22,0.44,-0.87,0.22
26,3.0,21,0.44,-0.87,0.22
25,2.75,22,-0.35,0.93,-0.12
26,3.0,21,-0.35,0.93,-0.12
26,3.125,22,-0.35,0.93,-0.12
25,2.75,22,0.3,-0.81,-0.51
25,2.125,23,0.3,-0.81,-0.51
26,3.125,22,0.3,-0.81,-0.51
25,2.125,23,-0.71,0.71,0.0
26,3.125,22,-0.71,0.71,0.0
26,3.125,23,-0.71,0.71,0.0
25,2.125,23,0.65,-0.65,0.4
25,2.75,24,0.65,-0.65,0.4
26,3.125,23,0.65,-0.65,0.4
25,2.75,24,-0.44,0.89,-0.11
26,3.125,23,-0.44,0.89,-0.11
26,3.25,24,-0.44,0.89,-0.11
25,2.75,24,0.45,-0.89,0.0
25,2.75,25,0.45,-0.89,0.0
26,3.25,24,0.45,-0.89,0.0
25,2.75,25,-0.35,0.93,0.12
26,3.25,24,-0.35,0.93,0.12
26,3.125,25,-0.35,0.93,0.12
25,2.75,25,0.33,-0.88,0.33
25,3.125,26,0.33,-0.88,0.33
26,3.125,25,0.33,-0.88,0.33
25,3.125,26,-0.33,0.88,-0.33
26,3.125,25,-0.33,0.88,-0.33
26,3.5,26,-0.33,0.88,-0.33
25,3.125,26,0.34,-0.91,0.23
25,3.375,27,0.34,-0.91,0.23
26,3.5,26,0.34,-0.91,0.23
25,3.375,27,0.23,0.91,0.34
26,3.5,26,0.23,0.91,0.34
26,3.125,27,0.23,0.91,0.34
25,3.375,27,-0.18,-0.74,-0.65
25,2.5,28,-0.18,-0.74,-0.65
26,3.125,27,-0.18,-0.74,-0.65
25,2.5,28,0.1,0.8,0.6
26,3.125,27,0.1,0.8,0.6
26,2.375,28,0.1,0.8,0.6
25,2.5,28,-0.12,-0.95,0.29
25,2.8,29,-0.12,-0.95,0.29
26,2.375,28,-0.12,-0.95,0.29
25,2.8,29,0.19,0.96,-0.22
26,2.375,28,0.19,0.96,-0.22
26,2.6,29,0.19,0.96,-0.22
26,4.4,0,-0.55,-0.55,-0.63
26,3.25,1,-0.55,-0.55,-0.63
27,3.4,0,-0.55,-0.55,-0.63
26,3.25,1,0.44,0.71,0.55
27,3.4,0,0.44,0.71,0.55
27,2.625,1,0.44,0.71,0.55
26,3.25,1,-0.52,-0.83,0.21
26,3.5,2,-0.52,-0.83,0.21
27,2.625,1,-0.52,-0.83,0.21
26,3.5,2,0.52,0.83,-0.21
27,2.625,1,0.52,0.83,-0.21
27,2.875,2,0.52,0.83,-0.21
26,3.5,2,-0.43,-0.68,-0.6
26,2.625,3,-0.43,-0.68,-0.6
27,2.875,2,-0.43,-0.68,-0.6
26,2.625,3,0.22,0.87,0.44
27,2.875,2,0.22,0.87,0.44
27,2.375,3,0.22,0.87,0.44
26,2.625,3,-0.24,-0.94,0.24
26,2.875,4,-0.24,-0.94,0.24
27,2.375,3,-0.24,-0.94,0.24
26,2.875,4,0.24,0.94,-0.24
27,2.375,3,0.24,0.94,-0.24
27,2.625,4,0.24,0.94,-0.24
26,2.875,4,-0.2,-0.78,-0.59
26,2.125,5,-0.2,-0.78,-0.59
27,2.625,4,-0.2,-0.78,-0.59
26,2.125,5,-0.63,0.72,-0.27
27,2.625,4,-0.63,0.72,-0.27
