x,y,z,n1,n2,n3
18.400000000000002,1.25,0.8,0.53,-0.85,0.0
18.6,1.375,0.6000000000000001,0.53,-0.85,0.0
18.400000000000002,1.25,0.8,-0.53,0.85,0.0
18.6,1.375,0.6000000000000001,-0.53,0.85,0.0
18.6,1.375,0.8,-0.53,0.85,0.0
18.400000000000002,1.25,0.8,0.23,-0.36,-0.9
18.400000000000002,0.75,1.0,0.23,-0.36,-0.9
18.6,1.375,0.8,0.23,-0.36,-0.9
18.400000000000002,0.75,1.0,-0.76,0.41,0.51
18.6,1.375,0.8,-0.76,0.41,0.51
18.6,1.125,1.0,-0.76,0.41,0.51
18.400000000000002,0.75,1.0,0.85,-0.45,0.28
18.400000000000002,0.875,1.2000000000000002,0.85,-0.45,0.28
18.6,1.125,1.0,0.85,-0.45,0.28
18.400000000000002,0.875,1.2000000000000002,-0.85,0.45,-0.28
18.6,1.125,1.0,-0.85,0.45,-0.28
18.6,1.25,1.2000000000000002,-0.85,0.45,-0.28
18.400000000000002,0.875,1.2000000000000002,0.66,-0.35,-0.66
18.400000000000002,0.5,1.4000000000000001,0.66,-0.35,-0.66
18.6,1.25,1.2000000000000002,0.66,-0.35,-0.66
18.400000000000002,0.5,1.4000000000000001,-0.97,0.22,-0.14
18.6,1.25,1.2000000000000002,-0.97,0.22,-0.14
18.6,1.375,1.4000000000000001,-0.97,0.22,-0.14
18.400000000000002,0.5,1.4000000000000001,0.8,-0.18,0.57
18.400000000000002,1.125,1.6,0.8,-0.18,0.57
18.6,1.375,1.4000000000000001,0.8,-0.18,0.57
18.400000000000002,1.125,1.6,-0.81,0.22,-0.54
18.6,1.375,1.4000000000000001,-0.81,0.22,-0.54
18.6,1.875,1.6,-0.81,0.22,-0.54
18.400000000000002,1.125,1.6,0.92,-0.25,-0.31
18.400000000000002,0.875,1.8,0.92,-0.25,-0.31
18.6,1.875,1.6,0.92,-0.25,-0.31
18.400000000000002,0.875,1.8,-0.83,0.26,0.5
18.6,1.875,1.6,-0.83,0.26,0.5
18.6,1.5,1.8,-0.83,0.26,0.5
18.400000000000002,0.875,1.8,0.83,-0.26,0.5
18.400000000000002,1.25,2.0,0.83,-0.26,0.5
18.6,1.5,1.8,0.83,-0.26,0.5
18.400000000000002,1.25,2.0,-0.83,0.26,-0.5
18.6,1.5,1.8,-0.83,0.26,-0.5
18.6,1.875,2.0,-0.83,0.26,-0.5
18.400000000000002,1.25,2.0,0.94,-0.3,0.19
18.400000000000002,1.375,2.2,0.94,-0.3,0.19
18.6,1.875,2.0,0.94,-0.3,0.19
18.400000000000002,1.375,2.2,-0.62,0.49,0.62
18.6,1.875,2.0,-0.62,0.49,0.62
18.6,1.625,2.2,-0.62,0.49,0.62
18.400000000000002,1.375,2.2,0.42,-0.34,0.84
18.400000000000002,1.875,2.4000000000000004,0.42,-0.34,0.84
18.6,1.625,2.2,0.42,-0.34,0.84
18.400000000000002,1.875,2.4000000000000004,0.8,0.18,0.57
18.6,1.625,2.2,0.8,0.18,0.57
18.6,1.0,2.4000000000000004,0.8,0.18,0.57
18.400000000000002,1.875,2.4000000000000004,-0.97,-0.22,-0.14
18.400000000000002,1.75,2.6,-0.97,-0.22,-0.14
18.6,1.0,2.4000000000000004,-0.97,-0.22,-0.14
18.400000000000002,1.75,2.6,0.66,0.35,-0.66
18.6,1.0,2.4000000000000004,0.66,0.35,-0.66
18.6,1.375,2.6,0.66,0.35,-0.66
18.400000000000002,1.75,2.6,-0.5,-0.26,-0.83
18.400000000000002,1.125,2.8000000000000003,-0.5,-0.26,-0.83
18.6,1.375,2.6,-0.5,-0.26,-0.83
18.400000000000002,1.125,2.8000000000000003,0.28,0.45,0.85
18.6,1.375,2.6,0.28,0.45,0.85
18.6,1.0,2.8000000000000003,0.28,0.45,0.85
18.400000000000002,1.125,2.8000000000000003,-0.19,-0.3,0.94
18.400000000000002,1.75,3.0,-0.19,-0.3,0.94
18.6,1.0,2.8000000000000003,-0.19,-0.3,0.94
18.400000000000002,1.75,3.0,0.0,0.26,-0.97
18.6,1.0,2.8000000000000003,0.0,0.26,-0.97
18.6,1.75,3.0,0.0,0.26,-0.97
18.400000000000002,1.75,3.0,0.0,-0.85,-0.53
18.400000000000002,1.625,3.2,0.0,-0.85,-0.53
18.6,1.75,3.0,0.0,-0.85,-0.53
18.400000000000002,1.625,3.2,0.0,0.85,0.53
18.6,1.75,3.0,0.0,0.85,0.53
18.6,1.625,3.2,0.0,0.85,0.53
18.400000000000002,1.625,3.2,0.0,-0.47,0.88
18.400000000000002,2.0,3.4000000000000004,0.0,-0.47,0.88
18.6,1.625,3.2,0.0,-0.47,0.88
18.400000000000002,2.0,3.4000000000000004,-0.36,0.28,-0.89
18.6,1.625,3.2,-0.36,0.28,-0.89
18.6,2.25,3.4000000000000004,-0.36,0.28,-0.89
18.400000000000002,2.0,3.4000000000000004,0.73,-0.58,-0.36
18.400000000000002,1.875,3.6,0.73,-0.58,-0.36
18.6,2.25,3.4000000000000004,0.73,-0.58,-0.36
18.400000000000002,1.875,3.6,-0.89,0.28,-0.36
18.6,2.25,3.4000000000000004,-0.89,0.28,-0.36
18.6,2.5,3.6,-0.89,0.28,-0.36
18.400000000000002,1.875,3.6,0.89,-0.28,-0.36
18.400000000000002,1.625,3.8000000000000003,0.89,-0.28,-0.36
18.6,2.5,3.6,0.89,-0.28,-0.36
18.400000000000002,1.625,3.8000000000000003,-0.16,0.25,0.95
18.6,2.5,3.6,-0.16,0.25,0.95
18.6,1.75,3.8000000000000003,-0.16,0.25,0.95
18.400000000000002,1.625,3.8000000000000003,0.28,-0.45,-0.85
18.400000000000002,1.25,4.0,0.28,-0.45,-0.85
18.6,1.75,3.8000000000000003,0.28,-0.45,-0.85
18.400000000000002,1.25,4.0,-0.94,0.3,-0.19
18.6,1.75,3.8000000000000003,-0.94,0.3,-0.19
18.6,1.875,4.0,-0.94,0.3,-0.19
18.400000000000002,1.25,4.0,0.83,-0.26,-0.5
18.400000000000002,0.875,4.2,0.83,-0.26,-0.5
18.6,1.875,4.0,0.83,-0.26,-0.5
18.400000000000002,0.875,4.2,-0.68,0.27,0.68
18.6,1.875,4.0,-0.68,0.27,0.68
18.6,1.375,4.2,-0.68,0.27,0.68
18.400000000000002,0.875,4.2,0.84,-0.34,0.42
18.400000000000002,1.125,4.4,0.84,-0.34,0.42
18.6,1.375,4.2,0.84,-0.34,0.42
18.400000000000002,1.125,4.4,0.0,0.62,0.78
18.6,1.375,4.2,0.0,0.62,0.78
18.6,1.125,4.4,0.0,0.62,0.78
18.400000000000002,1.125,4.4,0.0,-1.0,0.0
18.400000000000002,1.125,4.6000000000000005,0.0,-1.0,0.0
18.6,1.125,4.4,0.0,-1.0,0.0
18.400000000000002,1.125,4.6000000000000005,-0.47,0.75,-0.47
18.6,1.125,4.4,-0.47,0.75,-0.47
18.6,1.25,4.6000000000000005,-0.47,0.75,-0.47
18.400000000000002,1.125,4.6000000000000005,0.23,-0.36,-0.9
18.400000000000002,0.625,4.800000000000001,0.23,-0.36,-0.9
18.6,1.25,4.6000000000000005,0.23,-0.36,-0.9
18.400000000000002,0.625,4.800000000000001,-0.95,0.3,0.0
18.6,1.25,4.6000000000000005,-0.95,0.3,0.0
18.6,1.25,4.800000000000001,-0.95,0.3,0.0
18.400000000000002,0.625,4.800000000000001,0.83,-0.26,0.5
18.400000000000002,1.0,5.0,0.83,-0.26,0.5
18.6,1.25,4.800000000000001,0.83,-0.26,0.5
18.400000000000002,1.0,5.0,-0.78,0.62,0.0
18.6,1.25,4.800000000000001,-0.78,0.62,0.0
18.6,1.25,5.0,-0.78,0.62,0.0
18.400000000000002,1.0,5.0,0.62,-0.49,-0.62
18.400000000000002,0.75,5.2,0.62,-0.49,-0.62
18.6,1.25,5.0,0.62,-0.49,-0.62
18.400000000000002,0.75,5.2,-0.94,0.3,-0.19
18.6,1.25,5.0,-0.94,0.3,-0.19
18.6,1.375,5.2,-0.94,0.3,-0.19
18.400000000000002,0.75,5.2,0.89,-0.28,0.36
18.400000000000002,1.0,5.4,0.89,-0.28,0.36
18.6,1.375,5.2,0.89,-0.28,0.36
18.400000000000002,1.0,5.4,-0.73,0.58,0.36
18.6,1.375,5.2,-0.73,0.58,0.36
18.6,1.25,5.4,-0.73,0.58,0.36
18.400000000000002,1.0,5.4,0.51,-0.41,0.76
18.400000000000002,1.375,5.6000000000000005,0.51,-0.41,0.76
18.6,1.25,5.4,0.51,-0.41,0.76
18.400000000000002,1.375,5.6000000000000005,-0.57,0.3,-0.76
18.6,1.25,5.4,-0.57,0.3,-0.76
18.6,1.75,5.6000000000000005,-0.57,0.3,-0.76
18.400000000000002,1.375,5.6000000000000005,0.85,-0.45,0.28
18.400000000000002,1.5,5.800000000000001,0.85,-0.45,0.28
18.6,1.75,5.6000000000000005,0.85,-0.45,0.28
18.400000000000002,1.5,5.800000000000001,0.28,0.45,0.85
18.6,1.75,5.6000000000000005,0.28,0.45,0.85
18.6,1.375,5.800000000000001,0.28,0.45,0.85
18.400000000000002,1.5,5.800000000000001,-0.47,-0.75,0.47
18.400000000000002,1.625,6.0,-0.47,-0.75,0.47
18.6,1.375,5.800000000000001,-0.47,-0.75,0.47
18.400000000000002,1.625,6.0,-0.28,0.45,-0.85
18.6,1.375,5.800000000000001,-0.28,0.45,-0.85
18.6,1.75,6.0,-0.28,0.45,-0.85
18.400000000000002,1.625,6.0,0.47,-0.75,-0.47
18.400000000000002,1.5,6.2,0.47,-0.75,-0.47
18.6,1.75,6.0,0.47,-0.75,-0.47
18.400000000000002,1.5,6.2,0.0,0.62,0.78
18.6,1.75,6.0,0.0,0.62,0.78
18.6,1.5,6.2,0.0,0.62,0.78
18.400000000000002,1.5,6.2,0.0,-0.47,0.88
18.400000000000002,1.875,6.4,0.0,-0.47,0.88
18.6,1.5,6.2,0.0,-0.47,0.88
18.400000000000002,1.875,6.4,-0.23,0.36,-0.9
18.6,1.5,6.2,-0.23,0.36,-0.9
18.6,2.0,6.4,-0.23,0.36,-0.9
18.400000000000002,1.875,6.4,0.53,-0.85,0.0
18.400000000000002,1.875,6.6000000000000005,0.53,-0.85,0.0
18.6,2.0,6.4,0.53,-0.85,0.0
18.400000000000002,1.875,6.6000000000000005,0.61,0.24,0.76
18.6,2.0,6.4,0.61,0.24,0.76
18.6,1.375,6.6000000000000005,0.61,0.24,0.76
18.400000000000002,1.875,6.6000000000000005,-0.76,-0.3,0.57
18.400000000000002,2.25,6.800000000000001,-0.76,-0.3,0.57
18.6,1.375,6.6000000000000005,-0.76,-0.3,0.57
18.400000000000002,2.25,6.800000000000001,0.76,0.3,-0.57
18.6,1.375,6.6000000000000005,0.76,0.3,-0.57
18.6,1.75,6.800000000000001,0.76,0.3,-0.57
18.400000000000002,2.25,6.800000000000001,-0.84,-0.34,-0.42
18.400000000000002,2.0,7.0,-0.84,-0.34,-0.42
18.6,1.75,6.800000000000001,-0.84,-0.34,-0.42
18.400000000000002,2.0,7.0,0.85,0.45,0.28
18.6,1.75,6.800000000000001,0.85,0.45,0.28
18.6,1.625,7.0,0.85,0.45,0.28
18.400000000000002,2.0,7.0,-0.66,-0.35,-0.66
18.400000000000002,1.625,7.2,-0.66,-0.35,-0.66
18.6,1.625,7.0,-0.66,-0.35,-0.66
18.400000000000002,1.625,7.2,-0.47,0.75,-0.47
18.6,1.625,7.0,-0.47,0.75,-0.47
18.6,1.75,7.2,-0.47,0.75,-0.47
18.400000000000002,1.625,7.2,0.36,-0.58,0.73
18.400000000000002,1.875,7.4,0.36,-0.58,0.73
18.6,1.75,7.2,0.36,-0.58,0.73
18.400000000000002,1.875,7.4,-0.51,0.41,-0.76
18.6,1.75,7.2,-0.51,0.41,-0.76
18.6,2.125,7.4,-0.51,0.41,-0.76
18.400000000000002,1.875,7.4,0.42,-0.34,-0.84
18.400000000000002,1.375,7.6000000000000005,0.42,-0.34,-0.84
18.6,2.125,7.4,0.42,-0.34,-0.84
18.400000000000002,1.375,7.6000000000000005,-0.19,0.3,0.94
18.6,2.125,7.4,-0.19,0.3,0.94
18.6,1.5,7.6000000000000005,-0.19,0.3,0.94
18.400000000000002,1.375,7.6000000000000005,0.19,-0.3,0.94
18.400000000000002,2.0,7.800000000000001,0.19,-0.3,0.94
18.6,1.5,7.6000000000000005,0.19,-0.3,0.94
18.400000000000002,2.0,7.800000000000001,0.28,0.45,-0.85
18.6,1.5,7.6000000000000005,0.28,0.45,-0.85
18.6,1.875,7.800000000000001,0.28,0.45,-0.85
18.400000000000002,2.0,7.800000000000001,-0.19,-0.3,-0.94
18.400000000000002,1.375,8.0,-0.19,-0.3,-0.94
18.6,1.875,7.800000000000001,-0.19,-0.3,-0.94
18.400000000000002,1.375,8.0,0.44,0.18,0.88
18.6,1.875,7.800000000000001,0.44,0.18,0.88
18.6,0.875,8.0,0.44,0.18,0.88
18.400000000000002,1.375,8.0,-0.9,-0.36,-0.23
18.400000000000002,1.25,8.200000000000001,-0.9,-0.36,-0.23
18.6,0.875,8.0,-0.9,-0.36,-0.23
18.400000000000002,1.25,8.200000000000001,-0.23,0.36,-0.9
18.6,0.875,8.0,-0.23,0.36,-0.9
18.6,1.375,8.200000000000001,-0.23,0.36,-0.9
18.400000000000002,1.25,8.200000000000001,0.36,-0.58,-0.73
18.400000000000002,1.0,8.4,0.36,-0.58,-0.73
18.6,1.375,8.200000000000001,0.36,-0.58,-0.73
18.400000000000002,1.0,8.4,0.23,0.36,0.9
18.6,1.375,8.200000000000001,0.23,0.36,0.9
18.6,0.875,8.4,0.23,0.36,0.9
18.400000000000002,1.0,8.4,-0.47,-0.75,0.47
18.400000000000002,1.125,8.6,-0.47,-0.75,0.47
18.6,0.875,8.4,-0.47,-0.75,0.47
18.400000000000002,1.125,8.6,-0.42,0.34,-0.84
18.6,0.875,8.4,-0.42,0.34,-0.84
18.6,1.375,8.6,-0.42,0.34,-0.84
18.400000000000002,1.125,8.6,0.62,-0.49,0.62
18.400000000000002,1.375,8.8,0.62,-0.49,0.62
18.6,1.375,8.6,0.62,-0.49,0.62
18.400000000000002,1.375,8.8,0.62,0.49,0.62
18.6,1.375,8.6,0.62,0.49,0.62
18.6,1.125,8.8,0.62,0.49,0.62
18.400000000000002,1.375,8.8,-0.73,-0.58,-0.36
18.400000000000002,1.25,9.0,-0.73,-0.58,-0.36
18.6,1.125,8.8,-0.73,-0.58,-0.36
18.400000000000002,1.25,9.0,0.0,0.85,-0.53
18.6,1.125,8.8,0.0,0.85,-0.53
18.6,1.25,9.0,0.0,0.85,-0.53
18.400000000000002,1.25,9.0,0.0,-0.47,0.88
18.400000000000002,1.625,9.200000000000001,0.0,-0.47,0.88
18.6,1.25,9.0,0.0,-0.47,0.88
18.400000000000002,1.625,9.200000000000001,-0.23,0.36,-0.9
18.6,1.25,9.0,-0.23,0.36,-0.9
18.6,1.75,9.200000000000001,-0.23,0.36,-0.9
18.400000000000002,1.625,9.200000000000001,0.23,-0.36,-0.9
18.400000000000002,1.125,9.4,0.23,-0.36,-0.9
18.6,1.75,9.200000000000001,0.23,-0.36,-0.9
18.400000000000002,1.125,9.4,0.0,0.3,0.95
18.6,1.75,9.200000000000001,0.0,0.3,0.95
18.6,1.125,9.4,0.0,0.3,0.95
18.400000000000002,1.125,9.4,0.0,-0.22,0.97
18.400000000000002,2.0,9.600000000000001,0.0,-0.22,0.97
18.6,1.125,9.4,0.0,-0.22,0.97
18.400000000000002,2.0,9.600000000000001,0.97,0.22,-0.0
18.6,1.125,9.4,0.97,0.22,-0.0
18.6,1.125,9.600000000000001,0.97,0.22,-0.0
18.400000000000002,2.0,9.600000000000001,-0.94,-0.21,-0.27
18.400000000000002,1.75,9.8,-0.94,-0.21,-0.27
18.6,1.125,9.600000000000001,-0.94,-0.21,-0.27
18.400000000000002,1.75,9.8,0.9,0.16,0.4
18.6,1.125,9.600000000000001,0.9,0.16,0.4
18.6,0.625,9.8,0.9,0.16,0.4
18.400000000000002,1.75,9.8,-0.98,-0.17,-0.11
18.400000000000002,1.625,10.0,-0.98,-0.17,-0.11
18.6,0.625,9.8,-0.98,-0.17,-0.11
18.400000000000002,1.625,10.0,0.83,0.26,-0.5
18.6,0.625,9.8,0.83,0.26,-0.5
18.6,1.0,10.0,0.83,0.26,-0.5
18.400000000000002,1.625,10.0,-0.89,-0.28,-0.36
18.400000000000002,1.375,10.200000000000001,-0.89,-0.28,-0.36
18.6,1.0,10.0,-0.89,-0.28,-0.36
18.400000000000002,1.375,10.200000000000001,-0.23,0.36,-0.9
18.6,1.0,10.0,-0.23,0.36,-0.9
18.6,1.5,10.200000000000001,-0.23,0.36,-0.9
18.400000000000002,1.375,10.200000000000001,0.23,-0.36,0.9
18.400000000000002,1.875,10.4,0.23,-0.36,0.9
18.6,1.5,10.200000000000001,0.23,-0.36,0.9
18.400000000000002,1.875,10.4,0.0,0.47,-0.88
18.6,1.5,10.200000000000001,0.0,0.47,-0.88
18.6,1.875,10.4,0.0,0.47,-0.88
18.400000000000002,1.875,10.4,0.0,-1.0,0.0
18.400000000000002,1.875,10.600000000000001,0.0,-1.0,0.0
18.6,1.875,10.4,0.0,-1.0,0.0
18.400000000000002,1.875,10.600000000000001,0.47,0.75,0.47
18.6,1.875,10.4,0.47,0.75,0.47
18.6,1.75,10.600000000000001,0.47,0.75,0.47
18.400000000000002,1.875,10.600000000000001,-0.36,-0.58,0.73
18.400000000000002,2.125,10.8,-0.36,-0.58,0.73
18.6,1.75,10.600000000000001,-0.36,-0.58,0.73
18.400000000000002,2.125,10.8,0.89,0.28,0.36
18.6,1.75,10.600000000000001,0.89,0.28,0.36
18.6,1.5,10.8,0.89,0.28,0.36
18.400000000000002,2.125,10.8,-0.63,-0.2,-0.75
18.400000000000002,1.375,11.0,-0.63,-0.2,-0.75
18.6,1.5,10.8,-0.63,-0.2,-0.75
18.400000000000002,1.375,11.0,-0.53,0.85,0.0
18.6,1.5,10.8,-0.53,0.85,0.0
18.6,1.5,11.0,-0.53,0.85,0.0
18.400000000000002,1.375,11.0,0.36,-0.58,0.73
18.400000000000002,1.625,11.200000000000001,0.36,-0.58,0.73
18.6,1.5,11.0,0.36,-0.58,0.73
18.400000000000002,1.625,11.200000000000001,-0.51,0.41,-0.76
18.6,1.5,11.0,-0.51,0.41,-0.76
18.6,1.875,11.200000000000001,-0.51,0.41,-0.76
18.400000000000002,1.625,11.200000000000001,0.73,-0.58,-0.36
18.400000000000002,1.5,11.4,0.73,-0.58,-0.36
18.6,1.875,11.200000000000001,0.73,-0.58,-0.36
18.400000000000002,1.5,11.4,-0.89,0.28,-0.36
18.6,1.875,11.200000000000001,-0.89,0.28,-0.36
18.6,2.125,11.4,-0.89,0.28,-0.36
18.400000000000002,1.5,11.4,0.76,-0.24,0.61
18.400000000000002,2.0,11.600000000000001,0.76,-0.24,0.61
18.6,2.125,11.4,0.76,-0.24,0.61
18.400000000000002,2.0,11.600000000000001,-0.76,0.41,-0.51
18.6,2.125,11.4,-0.76,0.41,-0.51
18.6,2.375,11.600000000000001,-0.76,0.41,-0.51
18.400000000000002,2.0,11.600000000000001,0.35,-0.18,-0.92
18.400000000000002,1.0,11.8,0.35,-0.18,-0.92
18.6,2.375,11.600000000000001,0.35,-0.18,-0.92
18.400000000000002,1.0,11.8,-0.49,0.19,0.85
18.6,2.375,11.600000000000001,-0.49,0.19,0.85
18.6,1.5,11.8,-0.49,0.19,0.85
18.400000000000002,1.0,11.8,0.49,-0.19,0.85
18.400000000000002,1.875,12.0,0.49,-0.19,0.85
18.6,1.5,11.8,0.49,-0.19,0.85
18.400000000000002,1.875,12.0,-0.23,0.36,-0.9
18.6,1.5,11.8,-0.23,0.36,-0.9
18.6,2.0,12.0,-0.23,0.36,-0.9
18.400000000000002,1.875,12.0,0.28,-0.45,-0.85
18.400000000000002,1.5,12.200000000000001,0.28,-0.45,-0.85
18.6,2.0,12.0,0.28,-0.45,-0.85
18.400000000000002,1.5,12.200000000000001,0.31,0.25,0.92
18.6,2.0,12.0,0.31,0.25,0.92
18.6,1.25,12.200000000000001,0.31,0.25,0.92
18.400000000000002,1.5,12.200000000000001,-0.51,-0.41,0.76
18.400000000000002,1.875,12.4,-0.51,-0.41,0.76
18.6,1.25,12.200000000000001,-0.51,-0.41,0.76
18.400000000000002,1.875,12.4,-0.16,0.25,-0.95
18.6,1.25,12.200000000000001,-0.16,0.25,-0.95
18.6,2.0,12.4,-0.16,0.25,-0.95
18.400000000000002,1.875,12.4,0.23,-0.36,-0.9
18.400000000000002,1.375,12.600000000000001,0.23,-0.36,-0.9
18.6,2.0,12.4,0.23,-0.36,-0.9
18.400000000000002,1.375,12.600000000000001,-0.23,0.36,0.9
18.6,2.0,12.4,-0.23,0.36,0.9
18.6,1.5,12.600000000000001,-0.23,0.36,0.9
18.400000000000002,1.375,12.600000000000001,0.53,-0.85,0.0
18.400000000000002,1.375,12.8,0.53,-0.85,0.0
18.6,1.5,12.600000000000001,0.53,-0.85,0.0
18.400000000000002,1.375,12.8,-0.76,0.41,-0.51
18.6,1.5,12.600000000000001,-0.76,0.41,-0.51
18.6,1.75,12.8,-0.76,0.41,-0.51
18.400000000000002,1.375,12.8,0.66,-0.35,-0.66
18.400000000000002,1.0,13.0,0.66,-0.35,-0.66
18.6,1.75,12.8,0.66,-0.35,-0.66
18.400000000000002,1.0,13.0,-0.19,0.3,0.94
18.6,1.75,12.8,-0.19,0.3,0.94
18.6,1.125,13.0,-0.19,0.3,0.94
18.400000000000002,1.0,13.0,0.28,-0.45,0.85
18.400000000000002,1.375,13.200000000000001,0.28,-0.45,0.85
18.6,1.125,13.0,0.28,-0.45,0.85
18.400000000000002,1.375,13.200000000000001,0.78,0.62,-0.0
18.6,1.125,13.0,0.78,0.62,-0.0
18.6,1.125,13.200000000000001,0.78,0.62,-0.0
18.400000000000002,1.375,13.200000000000001,-0.42,-0.34,-0.84
18.400000000000002,0.875,13.4,-0.42,-0.34,-0.84
18.6,1.125,13.200000000000001,-0.42,-0.34,-0.84
18.400000000000002,0.875,13.4,0.42,0.34,0.84
18.6,1.125,13.200000000000001,0.42,0.34,0.84
18.6,0.625,13.4,0.42,0.34,0.84
18.400000000000002,0.875,13.4,-0.27,-0.21,0.94
18.400000000000002,1.75,13.600000000000001,-0.27,-0.21,0.94
18.6,0.625,13.4,-0.27,-0.21,0.94
18.400000000000002,1.75,13.600000000000001,0.76,0.24,-0.61
18.6,0.625,13.4,0.76,0.24,-0.61
18.6,1.125,13.600000000000001,0.76,0.24,-0.61
18.400000000000002,1.75,13.600000000000001,-0.94,-0.3,-0.19
18.400000000000002,1.625,13.8,-0.94,-0.3,-0.19
18.6,1.125,13.600000000000001,-0.94,-0.3,-0.19
18.400000000000002,1.625,13.8,0.0,0.37,-0.93
18.6,1.125,13.600000000000001,0.0,0.37,-0.93
18.6,1.625,13.8,0.0,0.37,-0.93
18.400000000000002,1.625,13.8,0.0,-0.37,0.93
18.400000000000002,2.125,14.0,0.0,-0.37,0.93
18.6,1.625,13.8,0.0,-0.37,0.93
18.400000000000002,2.125,14.0,0.85,0.45,-0.28
18.6,1.625,13.8,0.85,0.45,-0.28
18.6,1.75,14.0,0.85,0.45,-0.28
18.400000000000002,2.125,14.0,-0.85,-0.45,0.28
18.400000000000002,2.25,14.200000000000001,-0.85,-0.45,0.28
18.6,1.75,14.0,-0.85,-0.45,0.28
18.400000000000002,2.25,14.200000000000001,0.62,0.49,-0.62
18.6,1.75,14.0,0.62,0.49,-0.62
18.6,2.0,14.200000000000001,0.62,0.49,-0.62
18.400000000000002,2.25,14.200000000000001,-0.62,-0.49,-0.62
18.400000000000002,2.0,14.4,-0.62,-0.49,-0.62
18.6,2.0,14.200000000000001,-0.62,-0.49,-0.62
18.400000000000002,2.0,14.4,0.68,0.27,0.68
18.6,2.0,14.200000000000001,0.68,0.27,0.68
18.6,1.5,14.4,0.68,0.27,0.68
18.400000000000002,2.0,14.4,-0.76,-0.3,-0.57
18.400000000000002,1.625,14.600000000000001,-0.76,-0.3,-0.57
18.6,1.5,14.4,-0.76,-0.3,-0.57
18.400000000000002,1.625,14.600000000000001,0.73,0.58,0.36
18.6,1.5,14.4,0.73,0.58,0.36
18.6,1.375,14.600000000000001,0.73,0.58,0.36
18.400000000000002,1.625,14.600000000000001,-0.36,-0.28,-0.89
18.400000000000002,1.0,14.8,-0.36,-0.28,-0.89
18.6,1.375,14.600000000000001,-0.36,-0.28,-0.89
18.400000000000002,1.0,14.8,0.0,0.47,0.88
18.6,1.375,14.600000000000001,0.0,0.47,0.88
18.6,1.0,14.8,0.0,0.47,0.88
18.400000000000002,1.0,14.8,0.0,-0.85,0.53
18.400000000000002,1.125,15.0,0.0,-0.85,0.53
18.6,1.0,14.8,0.0,-0.85,0.53
18.400000000000002,1.125,15.0,0.53,0.85,-0.0
18.6,1.0,14.8,0.53,0.85,-0.0
18.6,1.0,15.0,0.53,0.85,-0.0
18.400000000000002,1.125,15.0,-0.36,-0.58,0.73
18.400000000000002,1.375,15.200000000000001,-0.36,-0.58,0.73
18.6,1.0,15.0,-0.36,-0.58,0.73
18.400000000000002,1.375,15.200000000000001,0.0,0.47,-0.88
18.6,1.0,15.0,0.0,0.47,-0.88
18.6,1.375,15.200000000000001,0.0,0.47,-0.88
18.400000000000002,1.375,15.200000000000001,0.0,-0.62,0.78
18.400000000000002,1.625,15.4,0.0,-0.62,0.78
18.6,1.375,15.200000000000001,0.0,-0.62,0.78
18.400000000000002,1.625,15.4,-0.57,0.18,-0.8
18.6,1.375,15.200000000000001,-0.57,0.18,-0.8
18.6,2.25,15.4,-0.57,0.18,-0.8
18.400000000000002,1.625,15.4,0.94,-0.3,0.19
18.400000000000002,1.75,15.600000000000001,0.94,-0.3,0.19
18.6,2.25,15.4,0.94,-0.3,0.19
18.400000000000002,1.75,15.600000000000001,-0.93,0.37,0.0
18.6,2.25,15.4,-0.93,0.37,0.0
18.6,2.25,15.600000000000001,-0.93,0.37,0.0
18.400000000000002,1.75,15.600000000000001,0.61,-0.24,-0.76
18.400000000000002,1.125,15.8,0.61,-0.24,-0.76
18.6,2.25,15.600000000000001,0.61,-0.24,-0.76
18.400000000000002,1.125,15.8,-0.61,0.24,0.76
18.6,2.25,15.600000000000001,-0.61,0.24,0.76
18.6,1.625,15.8,-0.61,0.24,0.76
18.400000000000002,1.125,15.8,0.93,-0.37,0.0
18.400000000000002,1.125,16.0,0.93,-0.37,0.0
18.6,1.625,15.8,0.93,-0.37,0.0
18.400000000000002,1.125,16.0,0.0,0.37,0.93
18.6,1.625,15.8,0.0,0.37,0.93
18.6,1.125,16.0,0.0,0.37,0.93
18.400000000000002,1.125,16.0,0.0,-0.37,-0.93
18.400000000000002,0.625,16.2,0.0,-0.37,-0.93
18.6,1.125,16.0,0.0,-0.37,-0.93
18.400000000000002,0.625,16.2,-0.85,0.45,0.28
18.6,1.125,16.0,-0.85,0.45,0.28
18.6,1.0,16.2,-0.85,0.45,0.28
18.400000000000002,0.625,16.2,0.76,-0.41,0.51
18.400000000000002,0.875,16.400000000000002,0.76,-0.41,0.51
18.6,1.0,16.2,0.76,-0.41,0.51
18.400000000000002,0.875,16.400000000000002,-0.73,0.58,-0.36
18.6,1.0,16.2,-0.73,0.58,-0.36
18.6,1.125,16.400000000000002,-0.73,0.58,-0.36
18.400000000000002,0.875,16.400000000000002,0.24,-0.19,0.95
18.400000000000002,1.875,16.6,0.24,-0.19,0.95
18.6,1.125,16.400000000000002,0.24,-0.19,0.95
18.400000000000002,1.875,16.6,0.0,0.26,-0.97
18.6,1.125,16.400000000000002,0.0,0.26,-0.97
18.6,1.875,16.6,0.0,0.26,-0.97
18.400000000000002,1.875,16.6,0.0,-0.62,-0.78
18.400000000000002,1.625,16.8,0.0,-0.62,-0.78
